purchaseorderid;purchaseorderdetailid;duedate;orderqty;productid;unitprice;receivedqty;rejectedqty;modifieddate
3771.0;8306.0;2014-08-02 00:00:00.000;3.0;368.0;41.223;3.0;0.0;2014-07-26 00:00:00.000
3771.0;8307.0;2014-08-02 00:00:00.000;3.0;369.0;39.123;3.0;0.0;2014-07-26 00:00:00.000
3772.0;8308.0;2014-08-02 00:00:00.000;3.0;2.0;41.916;3.0;0.0;2014-07-26 00:00:00.000
3773.0;8309.0;2014-08-02 00:00:00.000;3.0;1.0;50.2635;3.0;0.0;2014-07-26 00:00:00.000
3774.0;8310.0;2014-08-02 00:00:00.000;3.0;359.0;47.6805;3.0;0.0;2014-07-26 00:00:00.000
3774.0;8311.0;2014-08-02 00:00:00.000;3.0;360.0;45.5805;3.0;0.0;2014-07-26 00:00:00.000
3775.0;8312.0;2014-08-02 00:00:00.000;550.0;530.0;16.086;550.0;0.0;2014-07-26 00:00:00.000
3776.0;8313.0;2014-08-02 00:00:00.000;3.0;4.0;57.0255;3.0;0.0;2014-07-26 00:00:00.000
3777.0;8314.0;2014-08-04 00:00:00.000;550.0;512.0;37.086;550.0;0.0;2014-07-28 00:00:00.000
3778.0;8315.0;2014-08-04 00:00:00.000;550.0;513.0;26.5965;550.0;0.0;2014-07-28 00:00:00.000
3779.0;8316.0;2014-08-04 00:00:00.000;550.0;317.0;27.0585;550.0;0.0;2014-07-28 00:00:00.000
3779.0;8317.0;2014-08-04 00:00:00.000;550.0;318.0;33.579;550.0;0.0;2014-07-28 00:00:00.000
3779.0;8318.0;2014-08-04 00:00:00.000;550.0;319.0;46.0635;550.0;0.0;2014-07-28 00:00:00.000
3780.0;8319.0;2014-08-04 00:00:00.000;3.0;414.0;43.344;3.0;0.0;2014-07-28 00:00:00.000
3780.0;8320.0;2014-08-04 00:00:00.000;3.0;415.0;39.0705;3.0;0.0;2014-07-28 00:00:00.000
3780.0;8321.0;2014-08-04 00:00:00.000;3.0;416.0;36.9705;3.0;0.0;2014-07-28 00:00:00.000
3781.0;8322.0;2014-08-04 00:00:00.000;3.0;429.0;41.223;3.0;0.0;2014-07-28 00:00:00.000
3781.0;8323.0;2014-08-04 00:00:00.000;3.0;430.0;45.4965;3.0;0.0;2014-07-28 00:00:00.000
3781.0;8324.0;2014-08-04 00:00:00.000;3.0;431.0;41.223;3.0;0.0;2014-07-28 00:00:00.000
3781.0;8325.0;2014-08-04 00:00:00.000;3.0;432.0;39.123;3.0;0.0;2014-07-28 00:00:00.000
3782.0;8326.0;2014-08-04 00:00:00.000;3.0;320.0;47.4705;3.0;0.0;2014-07-28 00:00:00.000
3782.0;8327.0;2014-08-04 00:00:00.000;3.0;321.0;42.798;3.0;0.0;2014-07-28 00:00:00.000
3783.0;8328.0;2014-08-04 00:00:00.000;3.0;440.0;41.223;3.0;0.0;2014-07-28 00:00:00.000
3783.0;8329.0;2014-08-04 00:00:00.000;3.0;441.0;39.123;3.0;0.0;2014-07-28 00:00:00.000
3783.0;8330.0;2014-08-04 00:00:00.000;3.0;442.0;43.3965;3.0;0.0;2014-07-28 00:00:00.000
3784.0;8331.0;2014-08-04 00:00:00.000;550.0;941.0;62.9895;550.0;0.0;2014-07-28 00:00:00.000
3785.0;8332.0;2014-08-04 00:00:00.000;3.0;320.0;45.3705;3.0;0.0;2014-07-28 00:00:00.000
3785.0;8333.0;2014-08-04 00:00:00.000;3.0;321.0;40.488;3.0;0.0;2014-07-28 00:00:00.000
3785.0;8334.0;2014-08-04 00:00:00.000;60.0;322.0;26.3655;60.0;0.0;2014-07-28 00:00:00.000
3786.0;8335.0;2014-08-04 00:00:00.000;3.0;504.0;48.762;3.0;0.0;2014-07-28 00:00:00.000
3787.0;8336.0;2014-08-04 00:00:00.000;3.0;497.0;34.188;3.0;0.0;2014-07-28 00:00:00.000
3788.0;8337.0;2014-08-04 00:00:00.000;3.0;323.0;50.2635;3.0;0.0;2014-07-28 00:00:00.000
3789.0;8338.0;2014-08-04 00:00:00.000;550.0;523.0;10.731;550.0;0.0;2014-07-28 00:00:00.000
3789.0;8339.0;2014-08-04 00:00:00.000;550.0;524.0;14.1225;550.0;0.0;2014-07-28 00:00:00.000
3790.0;8340.0;2014-08-04 00:00:00.000;60.0;492.0;50.2635;60.0;0.0;2014-07-28 00:00:00.000
3790.0;8341.0;2014-08-04 00:00:00.000;60.0;493.0;57.1515;60.0;6.0;2014-07-28 00:00:00.000
3790.0;8342.0;2014-08-04 00:00:00.000;60.0;494.0;53.2035;60.0;0.0;2014-07-28 00:00:00.000
3791.0;8343.0;2014-08-04 00:00:00.000;550.0;915.0;30.4395;550.0;0.0;2014-07-28 00:00:00.000
3791.0;8344.0;2014-08-04 00:00:00.000;550.0;916.0;40.9395;550.0;0.0;2014-07-28 00:00:00.000
3792.0;8345.0;2014-08-04 00:00:00.000;60.0;506.0;9.198;60.0;9.0;2014-07-28 00:00:00.000
3793.0;8346.0;2014-08-05 00:00:00.000;550.0;679.0;5.775;550.0;0.0;2014-07-29 00:00:00.000
3794.0;8347.0;2014-08-05 00:00:00.000;550.0;507.0;23.394;550.0;0.0;2014-07-29 00:00:00.000
3794.0;8348.0;2014-08-05 00:00:00.000;550.0;508.0;27.6465;550.0;0.0;2014-07-29 00:00:00.000
3795.0;8349.0;2014-08-05 00:00:00.000;550.0;355.0;1.365;550.0;0.0;2014-07-29 00:00:00.000
3795.0;8350.0;2014-08-05 00:00:00.000;550.0;940.0;62.9895;523.0;0.0;2014-07-29 00:00:00.000
3795.0;8351.0;2014-08-05 00:00:00.000;550.0;535.0;3.486;550.0;0.0;2014-07-29 00:00:00.000
3796.0;8352.0;2014-08-05 00:00:00.000;550.0;351.0;6.195;468.0;0.0;2014-07-29 00:00:00.000
3796.0;8353.0;2014-08-05 00:00:00.000;550.0;352.0;1.47;550.0;0.0;2014-07-29 00:00:00.000
3796.0;8354.0;2014-08-05 00:00:00.000;550.0;679.0;6.195;550.0;0.0;2014-07-29 00:00:00.000
3797.0;8355.0;2014-08-05 00:00:00.000;550.0;507.0;22.1655;550.0;0.0;2014-07-29 00:00:00.000
3797.0;8356.0;2014-08-05 00:00:00.000;550.0;508.0;29.2845;550.0;0.0;2014-07-29 00:00:00.000
3798.0;8357.0;2014-08-05 00:00:00.000;3.0;491.0;19.9815;3.0;0.0;2014-07-29 00:00:00.000
3799.0;8358.0;2014-08-05 00:00:00.000;3.0;344.0;39.0705;3.0;0.0;2014-07-29 00:00:00.000
3799.0;8359.0;2014-08-05 00:00:00.000;3.0;345.0;36.9705;3.0;0.0;2014-07-29 00:00:00.000
3799.0;8360.0;2014-08-05 00:00:00.000;3.0;346.0;41.244;3.0;0.0;2014-07-29 00:00:00.000
3799.0;8361.0;2014-08-05 00:00:00.000;3.0;347.0;36.9705;3.0;0.0;2014-07-29 00:00:00.000
3799.0;8362.0;2014-08-05 00:00:00.000;3.0;348.0;34.8705;3.0;0.0;2014-07-29 00:00:00.000
3800.0;8363.0;2014-08-05 00:00:00.000;550.0;935.0;31.4895;550.0;0.0;2014-07-29 00:00:00.000
3800.0;8364.0;2014-08-05 00:00:00.000;550.0;936.0;48.2895;550.0;55.0;2014-07-29 00:00:00.000
3801.0;8365.0;2014-08-05 00:00:00.000;3.0;382.0;43.2705;3.0;0.0;2014-07-29 00:00:00.000
3801.0;8366.0;2014-08-05 00:00:00.000;3.0;383.0;47.544;3.0;0.0;2014-07-29 00:00:00.000
3801.0;8367.0;2014-08-05 00:00:00.000;3.0;384.0;43.2705;3.0;0.0;2014-07-29 00:00:00.000
3801.0;8368.0;2014-08-05 00:00:00.000;3.0;385.0;41.1705;3.0;0.0;2014-07-29 00:00:00.000
3802.0;8369.0;2014-08-05 00:00:00.000;550.0;481.0;11.088;550.0;82.0;2014-07-29 00:00:00.000
3802.0;8370.0;2014-08-05 00:00:00.000;550.0;482.0;8.757;550.0;0.0;2014-07-29 00:00:00.000
3803.0;8371.0;2014-08-05 00:00:00.000;3.0;402.0;47.4705;3.0;0.0;2014-07-29 00:00:00.000
3804.0;8372.0;2014-08-05 00:00:00.000;550.0;510.0;23.079;550.0;0.0;2014-07-29 00:00:00.000
3804.0;8373.0;2014-08-05 00:00:00.000;550.0;511.0;29.274;550.0;0.0;2014-07-29 00:00:00.000
3805.0;8374.0;2014-08-05 00:00:00.000;3.0;403.0;45.3705;3.0;0.0;2014-07-29 00:00:00.000
3805.0;8375.0;2014-08-05 00:00:00.000;3.0;404.0;49.644;3.0;0.0;2014-07-29 00:00:00.000
3805.0;8376.0;2014-08-05 00:00:00.000;3.0;405.0;45.3705;3.0;0.0;2014-07-29 00:00:00.000
3805.0;8377.0;2014-08-05 00:00:00.000;3.0;406.0;43.2705;3.0;0.0;2014-07-29 00:00:00.000
3805.0;8378.0;2014-08-05 00:00:00.000;3.0;407.0;47.544;3.0;0.0;2014-07-29 00:00:00.000
3805.0;8379.0;2014-08-05 00:00:00.000;3.0;408.0;43.2705;3.0;0.0;2014-07-29 00:00:00.000
3805.0;8380.0;2014-08-05 00:00:00.000;3.0;409.0;41.1705;3.0;0.0;2014-07-29 00:00:00.000
3805.0;8381.0;2014-08-05 00:00:00.000;550.0;914.0;21.0945;550.0;0.0;2014-07-29 00:00:00.000
3805.0;8382.0;2014-08-05 00:00:00.000;550.0;915.0;30.4395;550.0;0.0;2014-07-29 00:00:00.000
3805.0;8383.0;2014-08-05 00:00:00.000;550.0;916.0;40.9395;550.0;0.0;2014-07-29 00:00:00.000
3806.0;8384.0;2014-08-05 00:00:00.000;550.0;525.0;2.3205;468.0;0.0;2014-07-29 00:00:00.000
3807.0;8385.0;2014-08-05 00:00:00.000;550.0;526.0;3.6435;550.0;0.0;2014-07-29 00:00:00.000
3808.0;8386.0;2014-08-05 00:00:00.000;550.0;908.0;21.0945;550.0;0.0;2014-07-29 00:00:00.000
3808.0;8387.0;2014-08-05 00:00:00.000;550.0;909.0;30.4395;550.0;0.0;2014-07-29 00:00:00.000
3808.0;8388.0;2014-08-05 00:00:00.000;550.0;913.0;40.9395;550.0;0.0;2014-07-29 00:00:00.000
3809.0;8389.0;2014-08-06 00:00:00.000;60.0;356.0;3.6015;60.0;0.0;2014-07-30 00:00:00.000
3809.0;8390.0;2014-08-06 00:00:00.000;60.0;357.0;3.9795;60.0;0.0;2014-07-30 00:00:00.000
3810.0;8391.0;2014-08-06 00:00:00.000;550.0;935.0;31.4895;550.0;0.0;2014-07-30 00:00:00.000
3810.0;8392.0;2014-08-06 00:00:00.000;550.0;936.0;48.2895;550.0;55.0;2014-07-30 00:00:00.000
3811.0;8393.0;2014-08-06 00:00:00.000;550.0;524.0;12.9675;550.0;0.0;2014-07-30 00:00:00.000
3812.0;8394.0;2014-08-06 00:00:00.000;550.0;911.0;21.0945;550.0;82.0;2014-07-30 00:00:00.000
3812.0;8395.0;2014-08-06 00:00:00.000;550.0;912.0;30.4395;550.0;0.0;2014-07-30 00:00:00.000
3813.0;8396.0;2014-08-06 00:00:00.000;550.0;910.0;40.9395;550.0;0.0;2014-07-30 00:00:00.000
3814.0;8397.0;2014-08-06 00:00:00.000;550.0;937.0;62.9895;550.0;0.0;2014-07-30 00:00:00.000
3815.0;8398.0;2014-08-06 00:00:00.000;3.0;467.0;43.323;3.0;0.0;2014-07-30 00:00:00.000
3815.0;8399.0;2014-08-06 00:00:00.000;3.0;468.0;47.5965;3.0;0.0;2014-07-30 00:00:00.000
3815.0;8400.0;2014-08-06 00:00:00.000;3.0;469.0;43.323;3.0;0.0;2014-07-30 00:00:00.000
3815.0;8401.0;2014-08-06 00:00:00.000;3.0;470.0;41.223;3.0;0.0;2014-07-30 00:00:00.000
3815.0;8402.0;2014-08-06 00:00:00.000;3.0;471.0;45.4965;3.0;0.0;2014-07-30 00:00:00.000
3815.0;8403.0;2014-08-06 00:00:00.000;3.0;472.0;41.223;3.0;0.0;2014-07-30 00:00:00.000
3815.0;8404.0;2014-08-06 00:00:00.000;3.0;473.0;39.123;3.0;0.0;2014-07-30 00:00:00.000
3815.0;8405.0;2014-08-06 00:00:00.000;3.0;474.0;43.3965;3.0;0.0;2014-07-30 00:00:00.000
3815.0;8406.0;2014-08-06 00:00:00.000;3.0;475.0;39.123;3.0;0.0;2014-07-30 00:00:00.000
3816.0;8407.0;2014-08-06 00:00:00.000;3.0;462.0;47.6805;3.0;0.0;2014-07-30 00:00:00.000
3817.0;8408.0;2014-08-06 00:00:00.000;550.0;510.0;23.4045;550.0;0.0;2014-07-30 00:00:00.000
3817.0;8409.0;2014-08-06 00:00:00.000;550.0;511.0;27.867;550.0;0.0;2014-07-30 00:00:00.000
3818.0;8410.0;2014-08-06 00:00:00.000;550.0;527.0;6.7515;550.0;0.0;2014-07-30 00:00:00.000
3819.0;8411.0;2014-08-06 00:00:00.000;550.0;938.0;31.4895;550.0;0.0;2014-07-30 00:00:00.000
3819.0;8412.0;2014-08-06 00:00:00.000;550.0;939.0;48.2895;550.0;0.0;2014-07-30 00:00:00.000
3819.0;8413.0;2014-08-06 00:00:00.000;550.0;509.0;36.2775;550.0;0.0;2014-07-30 00:00:00.000
3820.0;8414.0;2014-08-06 00:00:00.000;60.0;492.0;50.7465;60.0;0.0;2014-07-30 00:00:00.000
3820.0;8415.0;2014-08-06 00:00:00.000;60.0;493.0;58.2645;60.0;6.0;2014-07-30 00:00:00.000
3820.0;8416.0;2014-08-06 00:00:00.000;60.0;494.0;50.7465;60.0;0.0;2014-07-30 00:00:00.000
3821.0;8417.0;2014-08-06 00:00:00.000;550.0;523.0;10.3845;550.0;0.0;2014-07-30 00:00:00.000
3822.0;8418.0;2014-08-06 00:00:00.000;3.0;427.0;47.754;3.0;0.0;2014-07-30 00:00:00.000
3822.0;8419.0;2014-08-06 00:00:00.000;3.0;428.0;43.4805;3.0;0.0;2014-07-30 00:00:00.000
3823.0;8420.0;2014-08-06 00:00:00.000;3.0;490.0;12.7155;3.0;0.0;2014-07-30 00:00:00.000
3823.0;8421.0;2014-08-06 00:00:00.000;3.0;491.0;19.9395;3.0;0.0;2014-07-30 00:00:00.000
3824.0;8422.0;2014-08-06 00:00:00.000;3.0;528.0;38.157;3.0;0.0;2014-07-30 00:00:00.000
3825.0;8423.0;2014-08-07 00:00:00.000;3.0;505.0;44.2155;3.0;0.0;2014-07-31 00:00:00.000
3826.0;8424.0;2014-08-07 00:00:00.000;550.0;938.0;31.4895;468.0;0.0;2014-07-31 00:00:00.000
3826.0;8425.0;2014-08-07 00:00:00.000;550.0;939.0;48.2895;550.0;0.0;2014-07-31 00:00:00.000
3827.0;8426.0;2014-08-07 00:00:00.000;60.0;358.0;6.9825;60.0;0.0;2014-07-31 00:00:00.000
3828.0;8427.0;2014-08-07 00:00:00.000;3.0;450.0;39.2805;3.0;0.0;2014-07-31 00:00:00.000
3828.0;8428.0;2014-08-07 00:00:00.000;3.0;451.0;37.1805;3.0;0.0;2014-07-31 00:00:00.000
3828.0;8429.0;2014-08-07 00:00:00.000;3.0;452.0;41.454;3.0;0.0;2014-07-31 00:00:00.000
3828.0;8430.0;2014-08-07 00:00:00.000;3.0;453.0;37.1805;3.0;0.0;2014-07-31 00:00:00.000
3828.0;8431.0;2014-08-07 00:00:00.000;3.0;454.0;47.523;3.0;0.0;2014-07-31 00:00:00.000
3829.0;8432.0;2014-08-07 00:00:00.000;60.0;356.0;3.381;60.0;0.0;2014-07-31 00:00:00.000
3829.0;8433.0;2014-08-07 00:00:00.000;60.0;357.0;4.3155;60.0;0.0;2014-07-31 00:00:00.000
3830.0;8434.0;2014-08-07 00:00:00.000;3.0;386.0;47.4915;3.0;0.0;2014-07-31 00:00:00.000
3830.0;8435.0;2014-08-07 00:00:00.000;3.0;387.0;43.2705;3.0;0.0;2014-07-31 00:00:00.000
3830.0;8436.0;2014-08-07 00:00:00.000;3.0;388.0;47.544;3.0;0.0;2014-07-31 00:00:00.000
3831.0;8437.0;2014-08-07 00:00:00.000;3.0;490.0;12.3585;3.0;0.0;2014-07-31 00:00:00.000
3832.0;8438.0;2014-08-07 00:00:00.000;550.0;513.0;39.1965;550.0;82.0;2014-07-31 00:00:00.000
3833.0;8439.0;2014-08-07 00:00:00.000;3.0;405.0;39.0705;3.0;0.0;2014-07-31 00:00:00.000
3833.0;8440.0;2014-08-07 00:00:00.000;3.0;406.0;43.344;3.0;0.0;2014-07-31 00:00:00.000
3833.0;8441.0;2014-08-07 00:00:00.000;3.0;407.0;39.0705;3.0;0.0;2014-07-31 00:00:00.000
3834.0;8442.0;2014-08-07 00:00:00.000;550.0;931.0;34.8705;550.0;0.0;2014-07-31 00:00:00.000
3834.0;8443.0;2014-08-07 00:00:00.000;550.0;932.0;39.7635;550.0;0.0;2014-07-31 00:00:00.000
3835.0;8444.0;2014-08-07 00:00:00.000;3.0;437.0;37.1805;3.0;0.0;2014-07-31 00:00:00.000
3836.0;8445.0;2014-08-07 00:00:00.000;3.0;347.0;43.3755;3.0;0.0;2014-07-31 00:00:00.000
3836.0;8446.0;2014-08-07 00:00:00.000;3.0;348.0;41.2755;3.0;0.0;2014-07-31 00:00:00.000
3836.0;8447.0;2014-08-07 00:00:00.000;3.0;349.0;45.549;3.0;0.0;2014-07-31 00:00:00.000
3837.0;8448.0;2014-08-07 00:00:00.000;550.0;931.0;34.3455;550.0;0.0;2014-07-31 00:00:00.000
3837.0;8449.0;2014-08-07 00:00:00.000;550.0;932.0;39.2385;550.0;0.0;2014-07-31 00:00:00.000
3838.0;8450.0;2014-08-07 00:00:00.000;3.0;349.0;45.444;3.0;0.0;2014-07-31 00:00:00.000
3839.0;8451.0;2014-08-07 00:00:00.000;550.0;928.0;32.7705;550.0;0.0;2014-07-31 00:00:00.000
3839.0;8452.0;2014-08-07 00:00:00.000;550.0;929.0;37.086;550.0;0.0;2014-07-31 00:00:00.000
3839.0;8453.0;2014-08-07 00:00:00.000;550.0;930.0;43.0395;550.0;0.0;2014-07-31 00:00:00.000
3840.0;8454.0;2014-08-07 00:00:00.000;550.0;332.0;10.815;550.0;0.0;2014-07-31 00:00:00.000
3841.0;8455.0;2014-08-08 00:00:00.000;550.0;948.0;82.8345;550.0;0.0;2014-08-01 00:00:00.000
3841.0;8456.0;2014-08-08 00:00:00.000;550.0;907.0;82.8345;550.0;0.0;2014-08-01 00:00:00.000
3842.0;8457.0;2014-08-08 00:00:00.000;1250.0;325.0;0.21;1250.0;187.0;2014-08-01 00:00:00.000
3842.0;8458.0;2014-08-08 00:00:00.000;1250.0;326.0;0.21;1250.0;0.0;2014-08-01 00:00:00.000
3843.0;8459.0;2014-08-08 00:00:00.000;60.0;322.0;28.6965;60.0;0.0;2014-08-01 00:00:00.000
3844.0;8460.0;2014-08-08 00:00:00.000;550.0;930.0;42.5145;550.0;0.0;2014-08-01 00:00:00.000
3844.0;8461.0;2014-08-08 00:00:00.000;550.0;921.0;5.586;550.0;0.0;2014-08-01 00:00:00.000
3845.0;8462.0;2014-08-08 00:00:00.000;60.0;952.0;15.7395;60.0;0.0;2014-08-01 00:00:00.000
3846.0;8463.0;2014-08-08 00:00:00.000;550.0;933.0;43.4595;468.0;0.0;2014-08-01 00:00:00.000
3846.0;8464.0;2014-08-08 00:00:00.000;550.0;934.0;37.6215;550.0;0.0;2014-08-01 00:00:00.000
3846.0;8465.0;2014-08-08 00:00:00.000;550.0;922.0;6.531;550.0;0.0;2014-08-01 00:00:00.000
3846.0;8466.0;2014-08-08 00:00:00.000;550.0;923.0;6.1845;550.0;0.0;2014-08-01 00:00:00.000
3847.0;8467.0;2014-08-08 00:00:00.000;550.0;317.0;29.5785;550.0;0.0;2014-08-01 00:00:00.000
3847.0;8468.0;2014-08-08 00:00:00.000;550.0;318.0;36.099;550.0;0.0;2014-08-01 00:00:00.000
3847.0;8469.0;2014-08-08 00:00:00.000;550.0;319.0;48.5835;550.0;0.0;2014-08-01 00:00:00.000
3848.0;8470.0;2014-08-08 00:00:00.000;550.0;928.0;32.2455;550.0;0.0;2014-08-01 00:00:00.000
3848.0;8471.0;2014-08-08 00:00:00.000;550.0;929.0;36.561;550.0;0.0;2014-08-01 00:00:00.000
3849.0;8472.0;2014-08-08 00:00:00.000;550.0;319.0;46.4205;550.0;0.0;2014-08-01 00:00:00.000
3850.0;8473.0;2014-08-08 00:00:00.000;3.0;370.0;43.3965;3.0;0.0;2014-08-01 00:00:00.000
3850.0;8474.0;2014-08-08 00:00:00.000;3.0;371.0;39.123;3.0;0.0;2014-08-01 00:00:00.000
3850.0;8475.0;2014-08-08 00:00:00.000;3.0;372.0;37.023;3.0;0.0;2014-08-01 00:00:00.000
3851.0;8476.0;2014-08-08 00:00:00.000;3.0;2.0;41.916;3.0;0.0;2014-08-01 00:00:00.000
3852.0;8477.0;2014-08-08 00:00:00.000;3.0;1.0;50.2635;3.0;0.0;2014-08-01 00:00:00.000
3853.0;8478.0;2014-08-08 00:00:00.000;3.0;361.0;49.854;3.0;0.0;2014-08-01 00:00:00.000
3853.0;8479.0;2014-08-08 00:00:00.000;3.0;362.0;45.5805;3.0;0.0;2014-08-01 00:00:00.000
3853.0;8480.0;2014-08-08 00:00:00.000;3.0;363.0;43.4805;3.0;0.0;2014-08-01 00:00:00.000
3854.0;8481.0;2014-08-08 00:00:00.000;550.0;530.0;16.086;550.0;0.0;2014-08-01 00:00:00.000
3855.0;8482.0;2014-08-08 00:00:00.000;3.0;4.0;57.0255;3.0;0.0;2014-08-01 00:00:00.000
3856.0;8483.0;2014-08-08 00:00:00.000;550.0;512.0;37.086;468.0;0.0;2014-08-01 00:00:00.000
3857.0;8484.0;2014-08-09 00:00:00.000;550.0;513.0;26.5965;550.0;0.0;2014-08-02 00:00:00.000
3858.0;8485.0;2014-08-09 00:00:00.000;550.0;317.0;27.0585;550.0;0.0;2014-08-02 00:00:00.000
3858.0;8486.0;2014-08-09 00:00:00.000;550.0;318.0;33.579;550.0;0.0;2014-08-02 00:00:00.000
3858.0;8487.0;2014-08-09 00:00:00.000;550.0;319.0;46.0635;550.0;0.0;2014-08-02 00:00:00.000
3859.0;8488.0;2014-08-09 00:00:00.000;3.0;417.0;41.244;3.0;0.0;2014-08-02 00:00:00.000
3859.0;8489.0;2014-08-09 00:00:00.000;3.0;418.0;36.9705;3.0;0.0;2014-08-02 00:00:00.000
3859.0;8490.0;2014-08-09 00:00:00.000;3.0;419.0;34.8705;3.0;0.0;2014-08-02 00:00:00.000
3859.0;8491.0;2014-08-09 00:00:00.000;3.0;420.0;39.144;3.0;0.0;2014-08-02 00:00:00.000
3859.0;8492.0;2014-08-09 00:00:00.000;3.0;421.0;47.5755;3.0;0.0;2014-08-02 00:00:00.000
3860.0;8493.0;2014-08-09 00:00:00.000;3.0;433.0;43.3965;3.0;0.0;2014-08-02 00:00:00.000
3860.0;8494.0;2014-08-09 00:00:00.000;3.0;434.0;39.123;3.0;0.0;2014-08-02 00:00:00.000
3860.0;8495.0;2014-08-09 00:00:00.000;3.0;435.0;37.023;3.0;0.0;2014-08-02 00:00:00.000
3861.0;8496.0;2014-08-09 00:00:00.000;60.0;322.0;25.4205;60.0;0.0;2014-08-02 00:00:00.000
3862.0;8497.0;2014-08-09 00:00:00.000;3.0;443.0;39.123;3.0;0.0;2014-08-02 00:00:00.000
3862.0;8498.0;2014-08-09 00:00:00.000;3.0;444.0;37.023;3.0;0.0;2014-08-02 00:00:00.000
3863.0;8499.0;2014-08-09 00:00:00.000;550.0;941.0;62.9895;550.0;0.0;2014-08-02 00:00:00.000
3864.0;8500.0;2014-08-09 00:00:00.000;3.0;320.0;45.3705;3.0;0.0;2014-08-02 00:00:00.000
3864.0;8501.0;2014-08-09 00:00:00.000;3.0;321.0;40.488;3.0;0.0;2014-08-02 00:00:00.000
3865.0;8502.0;2014-08-09 00:00:00.000;3.0;504.0;48.762;3.0;0.0;2014-08-02 00:00:00.000
3866.0;8503.0;2014-08-09 00:00:00.000;3.0;497.0;34.188;3.0;0.0;2014-08-02 00:00:00.000
3867.0;8504.0;2014-08-09 00:00:00.000;3.0;323.0;50.2635;3.0;0.0;2014-08-02 00:00:00.000
3868.0;8505.0;2014-08-09 00:00:00.000;550.0;523.0;10.731;550.0;0.0;2014-08-02 00:00:00.000
3868.0;8506.0;2014-08-09 00:00:00.000;550.0;524.0;14.1225;550.0;0.0;2014-08-02 00:00:00.000
3869.0;8507.0;2014-08-09 00:00:00.000;60.0;495.0;63.693;60.0;0.0;2014-08-02 00:00:00.000
3869.0;8508.0;2014-08-09 00:00:00.000;60.0;496.0;48.909;60.0;0.0;2014-08-02 00:00:00.000
3870.0;8509.0;2014-08-09 00:00:00.000;550.0;908.0;21.0945;550.0;0.0;2014-08-02 00:00:00.000
3870.0;8510.0;2014-08-09 00:00:00.000;550.0;909.0;30.4395;550.0;55.0;2014-08-02 00:00:00.000
3870.0;8511.0;2014-08-09 00:00:00.000;550.0;910.0;40.9395;550.0;0.0;2014-08-02 00:00:00.000
3871.0;8512.0;2014-08-09 00:00:00.000;60.0;506.0;9.198;60.0;0.0;2014-08-02 00:00:00.000
3872.0;8513.0;2014-08-09 00:00:00.000;550.0;351.0;5.775;550.0;82.0;2014-08-02 00:00:00.000
3872.0;8514.0;2014-08-09 00:00:00.000;550.0;352.0;1.155;550.0;0.0;2014-08-02 00:00:00.000
3873.0;8515.0;2014-08-10 00:00:00.000;550.0;507.0;23.394;550.0;0.0;2014-08-03 00:00:00.000
3873.0;8516.0;2014-08-10 00:00:00.000;550.0;508.0;27.6465;550.0;0.0;2014-08-03 00:00:00.000
3874.0;8517.0;2014-08-10 00:00:00.000;550.0;355.0;1.365;550.0;0.0;2014-08-03 00:00:00.000
3874.0;8518.0;2014-08-10 00:00:00.000;550.0;940.0;62.9895;550.0;0.0;2014-08-03 00:00:00.000
3875.0;8519.0;2014-08-10 00:00:00.000;550.0;351.0;6.195;550.0;0.0;2014-08-03 00:00:00.000
3875.0;8520.0;2014-08-10 00:00:00.000;550.0;352.0;1.47;523.0;0.0;2014-08-03 00:00:00.000
3875.0;8521.0;2014-08-10 00:00:00.000;550.0;679.0;6.195;550.0;0.0;2014-08-03 00:00:00.000
3876.0;8522.0;2014-08-10 00:00:00.000;550.0;507.0;22.1655;468.0;0.0;2014-08-03 00:00:00.000
3876.0;8523.0;2014-08-10 00:00:00.000;550.0;508.0;29.2845;550.0;0.0;2014-08-03 00:00:00.000
3877.0;8524.0;2014-08-10 00:00:00.000;3.0;491.0;19.9815;3.0;0.0;2014-08-03 00:00:00.000
3878.0;8525.0;2014-08-10 00:00:00.000;3.0;349.0;39.144;3.0;0.0;2014-08-03 00:00:00.000
3879.0;8526.0;2014-08-10 00:00:00.000;550.0;935.0;31.4895;550.0;0.0;2014-08-03 00:00:00.000
3879.0;8527.0;2014-08-10 00:00:00.000;550.0;936.0;48.2895;550.0;0.0;2014-08-03 00:00:00.000
3880.0;8528.0;2014-08-10 00:00:00.000;3.0;386.0;45.444;3.0;0.0;2014-08-03 00:00:00.000
3880.0;8529.0;2014-08-10 00:00:00.000;3.0;387.0;41.1705;3.0;0.0;2014-08-03 00:00:00.000
3880.0;8530.0;2014-08-10 00:00:00.000;3.0;388.0;39.0705;3.0;0.0;2014-08-03 00:00:00.000
3881.0;8531.0;2014-08-10 00:00:00.000;550.0;483.0;9.6915;550.0;0.0;2014-08-03 00:00:00.000
3881.0;8532.0;2014-08-10 00:00:00.000;550.0;484.0;6.8775;550.0;0.0;2014-08-03 00:00:00.000
3881.0;8533.0;2014-08-10 00:00:00.000;550.0;485.0;7.8015;550.0;27.0;2014-08-03 00:00:00.000
3881.0;8534.0;2014-08-10 00:00:00.000;550.0;486.0;8.757;550.0;0.0;2014-08-03 00:00:00.000
